Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Growth
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.92,271.29,2019-02-10,1:51:00 PM,Ewallet,258.37,4.761904762,12.9185,6.7,258.37
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.48,640.04,2019-01-26,3:17:00 PM,Cash,609.56,4.761904762,30.478,5.5,609.56
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.01,252.25,2019-02-11,3:29:00 PM,Cash,240.24,4.761904762,12.012,5.4,240.24
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.61,180.87,2019-02-07,5:59:00 PM,Cash,172.26,4.761904762,8.613,8.2,172.26
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,104.83,2019-03-06,11:55:00 AM,Credit card,99.84,4.761904762,4.992,7.0,99.84
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,313.57,2019-03-04,10:39:00 AM,Cash,298.64,4.761904762,14.932,8.5,298.64
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,3:10:00 PM,Ewallet,159.6,4.761904762,7.98,4.9,159.60000000000002
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.92,250.28,2019-01-19,12:46:00 PM,Cash,238.36,4.761904762,11.918,9.8,238.36
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,5:44:00 PM,Cash,232.6,4.761904762,11.63,8.4,232.6
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,97.48,9,43.87,921.19,2019-03-14,2:19:00 PM,Ewallet,877.32,4.761904762,43.866,7.4,877.32
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.99,734.71,2019-01-23,10:33:00 AM,Cash,699.72,4.761904762,34.986,6.1,699.72
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.73,708.32,2019-01-09,11:40:00 AM,Cash,674.59,4.761904762,33.7295,6.0,674.59
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.93,334.48,2019-02-07,7:30:00 PM,Ewallet,318.55,4.761904762,15.9275,8.5,318.55
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,7:08:00 PM,Credit card,496.0,4.761904762,24.8,6.2,495.99999999999994
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,7:12:00 PM,Ewallet,823.4,4.761904762,41.17,4.3,823.4000000000001
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,75.37,8,30.15,633.11,2019-01-28,3:46:00 PM,Credit card,602.96,4.761904762,30.148,8.4,602.96
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,7:06:00 PM,Credit card,282.8,4.761904762,14.14,4.5,282.8
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,6:10:00 PM,Ewallet,766.0,4.761904762,38.3,6.0,766.0
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,58.03,2,5.8,121.86,2019-03-10,8:46:00 PM,Ewallet,116.06,4.761904762,5.803,8.8,116.06
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.74,183.64,2019-02-22,6:35:00 PM,Ewallet,174.9,4.761904762,8.745,6.6,174.89999999999998
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,5:16:00 PM,Ewallet,973.8,4.761904762,48.69,4.4,973.8
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.92,649.3,2019-02-18,1:28:00 PM,Cash,618.38,4.761904762,30.919,6.6,618.38
